Plant_Name,English name,Finnish name,Section,hankitaID,taksoni_nro,Status,Notes,Check,,,,
Saxifraga hieracifolia,,,"T-5.3 	PURONRANNAT",27829,9733,OSASTOLLA,,"T-5.3 	PURONRANNAT",,,1331,
Saxifraga hieracifolia,,,"T-6.11 	PURONRANNAT",28542,9733,OSASTOLLA,,"T-6.11 	PURONRANNAT",,,1331,
Saxifraga hirculus,,,"T-1.2.2 	KALKKIALUSTAN SUOT",6113,9734,OSASTOLLA,,"T-1.2.2 	KALKKIALUSTAN SUOT",,,1664,
Saxifraga hirculus,,,"T-1.2.2 	KALKKIALUSTAN SUOT",46575,9734,OSASTOLLA,,"T-1.2.2 	KALKKIALUSTAN SUOT",,,8486,
Saxifraga hostii,,,"T-4.6.2 	KALKKIALUSTA",7268,9736,OSASTOLLA,,"T-4.6.2 	KALKKIALUSTA",,,9538,
Saxifraga hostii,,,"T-4.6.2 	KALKKIALUSTA",32269,9736,OSASTOLLA,,"T-4.6.2 	KALKKIALUSTA",,,9707,
Saxifraga hostii,,,"T-4.6.2 	KALKKIALUSTA",32271,9736,OSASTOLLA,,"T-4.6.2 	KALKKIALUSTA",,,9749,
Saxifraga hypnoides,,,"T-4 	ALPPIEN KASVIEN OSASTO",57753,9738,OSASTOLLA,,"T-4 	ALPPIEN KASVIEN OSASTO",,,,
Saxifraga moschata,,,"T-4.2.4 	CARICETUM FERRUGINAE",53631,9743,OSASTOLLA,,"T-4.2.4 	CARICETUM FERRUGINAE",,,,
Saxifraga nivalis,,,"K-16-1 	CA-/ULTRAEMÃ„KSINEN KALLIO",43975,9747,OSASTOLLA,,"K-16-1 	CA-/ULTRAEMÃ„KSINEN KALLIO",,,,
Saxifraga nivalis,,,"T-1.7.1 	HAPPAMAN ALUSTAN LUMIMAAT",22160,9747,OSASTOLLA,,"T-1.7.1 	HAPPAMAN ALUSTAN LUMIMAAT",,,,
Saxifraga nivalis,,,"T-1.7.2 	KALKKIALUSTAN LUMIMAAT",52345,9747,OSASTOLLA,,"T-1.7.2 	KALKKIALUSTAN LUMIMAAT",,,,
Saxifraga oppositifolia,,,"T-1.7.2 	KALKKIALUSTAN LUMIMAAT",56801,9748,OSASTOLLA,,"T-1.7.2 	KALKKIALUSTAN LUMIMAAT",,,,
Saxifraga oppositifolia,,,"T-2.2.2 	PURONRANNAT (KALKKIALUSTA)",22305,9748,OSASTOLLA,,"T-2.2.2 	PURONRANNAT (KALKKIALUSTA)",,,,
Saxifraga oppositifolia,,,"T-2.2.2 	PURONRANNAT (KALKKIALUSTA)",22306,9748,OSASTOLLA,,"T-2.2.2 	PURONRANNAT (KALKKIALUSTA)",,,,
Saxifraga oppositifolia,,,"T-2.6.2 	KALKKIALUSTAN LUMIMAAT",22306,9748,OSASTOLLA,,"T-2.6.2 	KALKKIALUSTAN LUMIMAAT",,,,
Saxifraga oppositifolia,,,"T-2.7.2 	KALKKIALUSTAN KALLIOT",11413,9748,OSASTOLLA,,"T-2.7.2 	KALKKIALUSTAN KALLIOT",,,,
Saxifraga oppositifolia,,,"T-4.5.2 	KALKKIALUSTA",27044,9748,OSASTOLLA,,"T-4.5.2 	KALKKIALUSTA",,,,
Saxifraga oppositifolia,,,"T-4.5.2 	KALKKIALUSTA",30594,9748,OSASTOLLA,,"T-4.5.2 	KALKKIALUSTA",,,,
Saxifraga oppositifolia,,,"T-5.7 	KUIVAT HUMUSALUSTAN NIITYT JA VARPUKANKAAT",57672,9748,OSASTOLLA,,"T-5.7 	KUIVAT HUMUSALUSTAN NIITYT JA VARPUKANKAAT",,,,
Saxifraga oppositifolia,,,"T-5.7 	KUIVAT HUMUSALUSTAN NIITYT JA VARPUKANKAAT",57673,9748,OSASTOLLA,,"T-5.7 	KUIVAT HUMUSALUSTAN NIITYT JA VARPUKANKAAT",,,,
Saxifraga paniculata,,,"S-O 	SYSTEMAATTINEN OSASTO",8496,9749,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Saxifraga paniculata,,,"S-O 	SYSTEMAATTINEN OSASTO",33524,9749,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Saxifraga paniculata,,,"T-4.6.2 	KALKKIALUSTA",8498,9749,OSASTOLLA,,"T-4.6.2 	KALKKIALUSTA",,,,
Saxifraga paniculata,,,"T-4.6.2 	KALKKIALUSTA",16563,9749,OSASTOLLA,,"T-4.6.2 	KALKKIALUSTA",,,,
Saxifraga paniculata,,,"T-6.3 	ALPIINISET NIITYT",32993,9749,OSASTOLLA,,"T-6.3 	ALPIINISET NIITYT",,,,
Saxifraga rhomboidea,,,"T-6.3 	ALPIINISET NIITYT",45738,9754,OSASTOLLA,,"T-6.3 	ALPIINISET NIITYT",,,,
Saxifraga rivularis,,,"T-1.7.2 	KALKKIALUSTAN LUMIMAAT",52341,9755,OSASTOLLA,,"T-1.7.2 	KALKKIALUSTAN LUMIMAAT",,,,
Saxifraga rivularis,,,"T-6.11 	PURONRANNAT",10172,9755,OSASTOLLA,,"T-6.11 	PURONRANNAT",,,,
Saxifraga rotundifolia,,,"S-O 	SYSTEMAATTINEN OSASTO",25531,9756,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Saxifraga rotundifolia,,,"T-4.4.1 	SUBALP./ALP. KORKEARUOHOISET NIITYT",53520,9756,OSASTOLLA,,"T-4.4.1 	SUBALP./ALP. KORKEARUOHOISET NIITYT",,,,
Saxifraga sp.,,,"S-O 	SYSTEMAATTINEN OSASTO",16564,9760,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Saxifraga stellaris,,,"T-1.2.2 	KALKKIALUSTAN SUOT",41358,9762,OSASTOLLA,,"T-1.2.2 	KALKKIALUSTAN SUOT",,,,
Saxifraga stellaris,,,"T-1.2.2 	KALKKIALUSTAN SUOT",41790,9762,OSASTOLLA,,"T-1.2.2 	KALKKIALUSTAN SUOT",,,,
Saxifraga stellaris,,,"T-1.3 	PURONRANNAT",41354,9762,OSASTOLLA,,"T-1.3 	PURONRANNAT",,,,
Saxifraga stellaris,,,"T-1.3 	PURONRANNAT",43000,9762,OSASTOLLA,,"T-1.3 	PURONRANNAT",,,,
Saxifraga stellaris,,,"T-1.7.2 	KALKKIALUSTAN LUMIMAAT",52342,9762,OSASTOLLA,,"T-1.7.2 	KALKKIALUSTAN LUMIMAAT",,,,
Saxifraga stellaris,,,"T-2.2.2 	PURONRANNAT (KALKKIALUSTA)",41568,9762,OSASTOLLA,,"T-2.2.2 	PURONRANNAT (KALKKIALUSTA)",,,,
Saxifraga stellaris,,,"T-2.2.2 	PURONRANNAT (KALKKIALUSTA)",55082,9762,OSASTOLLA,,"T-2.2.2 	PURONRANNAT (KALKKIALUSTA)",,,,
Saxifraga stellaris,,,"X-TA 	TAIMISTO",55082,9762,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Saxifraga stolonifera,,,"G-HA 	TROOPPINEN HUONE",2563,9764,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Saxifraga stolonifera,,,"G-HE 	LAUHKEA",2563,9764,OSASTOLLA,,"G-HE 	LAUHKEA",,,,
Saxifraga tenuis,,,"T-1.7.2 	KALKKIALUSTAN LUMIMAAT",52343,9766,OSASTOLLA,,"T-1.7.2 	KALKKIALUSTAN LUMIMAAT",,,,
Saxifraga tricuspidata,,,"T-6.5 	KALLIONKOLOT JA NIIDEN VÃ„LISET SORAIKOT",34802,9768,OSASTOLLA,,"T-6.5 	KALLIONKOLOT JA NIIDEN VÃ„LISET SORAIKOT",,,,
Saxifraga tricuspidata,,,"T-6.6 	MOREENIALUSTAN NIITYT",28376,9768,OSASTOLLA,,"T-6.6 	MOREENIALUSTAN NIITYT",,,,
Saxifraga umbrosa,,,"S-O 	SYSTEMAATTINEN OSASTO",15155,9770,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Saxifraga x arendsii,,,"P-O 	PUUTARHAKASVIT OSASTO",13829,9772,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Saxifraga x arendsii,,,"S-O 	SYSTEMAATTINEN OSASTO",47696,9772,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Saxifraga x arendsii,,,"S-O 	SYSTEMAATTINEN OSASTO",53940,9772,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Saxifraga x geum,,,"P-O 	PUUTARHAKASVIT OSASTO",23686,9775,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Scabiosa caucasica,,,"S-O 	SYSTEMAATTINEN OSASTO",53388,9779,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scabiosa lucida,,,"T-4.2.1 	SESLERIO SEMPERVIRETUM",30677,9782,OSASTOLLA,,"T-4.2.1 	SESLERIO SEMPERVIRETUM",,,,
Scabiosa lucida,,,"T-4.2.1 	SESLERIO SEMPERVIRETUM",54556,9782,OSASTOLLA,,"T-4.2.1 	SESLERIO SEMPERVIRETUM",,,,
Scabiosa lucida,,,"T-4.2.1 	SESLERIO SEMPERVIRETUM",54986,9782,OSASTOLLA,,"T-4.2.1 	SESLERIO SEMPERVIRETUM",,,,
Scabiosa lucida,,,"X-TA 	TAIMISTO",54986,9782,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Scaevola taccada,,,"G-HL 	LISÃ„YSHUONE",55646,9790,OSASTOLLA,,"G-HL 	LISÃ„YSHUONE",,,,
Schefflera,,,"G-HA 	TROOPPINEN HUONE",18588,9792,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Schefflera,,,"G-HL 	LISÃ„YSHUONE",18588,9792,OSASTOLLA,,"G-HL 	LISÃ„YSHUONE",,,,
Schefflera actinophylla,,,"G-HA 	TROOPPINEN HUONE",8149,9793,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Schefflera actinophylla,,,"G-HA 	TROOPPINEN HUONE",55935,9793,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Schefflera digitata,,,"G-HA 	TROOPPINEN HUONE",5235,9795,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Schefflera digitata,,,"G-HL 	LISÃ„YSHUONE",5235,9795,OSASTOLLA,,"G-HL 	LISÃ„YSHUONE",,,,
Schefflera elegantissima,,,"G-HA 	TROOPPINEN HUONE",5253,9796,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Scheuchzeria palustris,,,"X-TA 	TAIMISTO",54183,9797,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Schinus lentiscifolius,,,"G-HB 	KESÃ„SATEIDEN ALUE",34800,9798,OSASTOLLA,,"G-HB 	KESÃ„SATEIDEN ALUE",,,,
Schinus molle,,,"G-HB 	KESÃ„SATEIDEN ALUE",2560,9799,OSASTOLLA,,"G-HB 	KESÃ„SATEIDEN ALUE",,,,
Schisandra chinensis,,,"R-O 	ARBORETUM",38741,9800,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Schisandra chinensis,,,"V-1 	PYSÃ„KÃ–INTIALUE",34653,9800,OSASTOLLA,,"V-1 	PYSÃ„KÃ–INTIALUE",,,,
Schisandra chinensis,,,"V-4 	PERGOLA",14327,9800,OSASTOLLA,,"V-4 	PERGOLA",,,,
Schizanthus x wisetonensis 'Monarch',,,"P-O 	PUUTARHAKASVIT OSASTO",55923,9806,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Schlumbergera sp. (valk.),,,"G-HB 	KESÃ„SATEIDEN ALUE",48803,9810,OSASTOLLA,,"G-HB 	KESÃ„SATEIDEN ALUE",,,,
Schlumbergera truncata,,,"G-HB 	KESÃ„SATEIDEN ALUE",17097,9811,OSASTOLLA,,"G-HB 	KESÃ„SATEIDEN ALUE",,,,
Schoenoplectus tabernaemontani,,,"K-23-1 	VESI",52355,9815,OSASTOLLA,,"K-23-1 	VESI",,,,
Schoenoplectus tabernaemontani,,,"K-23-3 	RANTASORAIKKO",46785,9815,OSASTOLLA,,"K-23-3 	RANTASORAIKKO",,,,
Scilla bifolia,,,"S-O 	SYSTEMAATTINEN OSASTO",27820,9818,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scilla hispanica,,,"S-O 	SYSTEMAATTINEN OSASTO",17311,9819,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scilla siberica,,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",4889,9824,OSASTOLLA,kukki komeasti kevÃ¤isin,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",,,,
Scilla siberica,,,"P-B 	",44024,9824,OSASTOLLA,,"P-B 	",,,,
Scilla siberica,,,"S-O 	SYSTEMAATTINEN OSASTO",27819,9824,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scindapsus pictus 'Argyreus',,,"G-HA 	TROOPPINEN HUONE",5100,9826,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Scindapsus pictus 'Argyreus',,,"G-HC 	SANIAISET",5100,9826,OSASTOLLA### OSASTOLLA,,"G-HC 	SANIAISET",,,,
Scindapsus pictus 'Argyreus',,,"G-HL 	LISÃ„YSHUONE",5100,9826,OSASTOLLA,,"G-HL 	LISÃ„YSHUONE",,,,
Scirpus cernuus,,,"G-HA 	TROOPPINEN HUONE",5234,9828,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Scirpus cernuus,,,"G-HD 	TALVISAT. L. VÃ„LIMEREN ILMASTOALUE",5234,9828,OSASTOLLA,,"G-HD 	TALVISAT. L. VÃ„LIMEREN ILMASTOALUE",,,,
Scirpus sylvaticus,,,"K-8 	TERVALEPPÃ„KORPI",50845,9831,OSASTOLLA,,"K-8 	TERVALEPPÃ„KORPI",,,,
Scirpus sylvaticus,,,"K-9 	LEHTOKORPI",7517,9831,OSASTOLLA,,"K-9 	LEHTOKORPI",,,,
Scirpus sylvaticus,,,"K-9 	LEHTOKORPI",7518,9831,OSASTOLLA,,"K-9 	LEHTOKORPI",,,,
Scirpus sylvaticus,,,"S-O 	SYSTEMAATTINEN OSASTO",27856,9831,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scleranthus annuus,,,"K-16-4 	KALLIOKETO(EI CA)",44034,9832,OSASTOLLA,,"K-16-4 	KALLIOKETO(EI CA)",,,,
Scleranthus annuus,,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",55351,9832,OSASTOLLA,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",,,,
Scleranthus perennis,,,"S-O 	SYSTEMAATTINEN OSASTO",41693,9834,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Sclumbergera x buckleyi,,,"G-HB 	KESÃ„SATEIDEN ALUE",33589,9835,OSASTOLLA,,"G-HB 	KESÃ„SATEIDEN ALUE",,,,
Scopolia carniolica,,,"K-24-5 	PUISTOKASVEJA",20074,9838,OSASTOLLA,,"K-24-5 	PUISTOKASVEJA",,,,
Scopolia carniolica,,,"K-24-7 	TIE- JA RATAVIERIKASVEJA",30214,9838,OSASTOLLA,,"K-24-7 	TIE- JA RATAVIERIKASVEJA",,,,
Scopolia carniolica,,,"K-24-7 	TIE- JA RATAVIERIKASVEJA",36284,9838,OSASTOLLA,,"K-24-7 	TIE- JA RATAVIERIKASVEJA",,,,
Scopolia carniolica,,,"S-O 	SYSTEMAATTINEN OSASTO",20074,9838,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scorzonera hispanica,,,"H-3 	VIHANNEKSET",12171,9840,OSASTOLLA,,"H-3 	VIHANNEKSET",,,,
Scorzonera hispanica,,,"S-O 	SYSTEMAATTINEN OSASTO",35551,9840,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scorzonera purpurea subsp. rosea,,,"T-5.3 	PURONRANNAT",9177,9843,OSASTOLLA,,"T-5.3 	PURONRANNAT",,,,
Scrophularia nodosa,,,"K-6-1 	KUIVA LEHTO",39415,9847,OSASTOLLA,,"K-6-1 	KUIVA LEHTO",,,,
Scrophularia nodosa,,,"K-6-2 	TUORE JA KOSTEA LEHTO",6802,9847,OSASTOLLA,,"K-6-2 	TUORE JA KOSTEA LEHTO",,,,
Scrophularia nodosa,,,"K-8 	TERVALEPPÃ„KORPI",6802,9847,OSASTOLLA,,"K-8 	TERVALEPPÃ„KORPI",,,,
Scrophularia nodosa,,,"K-8 	TERVALEPPÃ„KORPI",6803,9847,OSASTOLLA,,"K-8 	TERVALEPPÃ„KORPI",,,,
Scrophularia nodosa,,,"S-O 	SYSTEMAATTINEN OSASTO",6801,9847,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scrophularia vernalis,,,"T-4.4.2 	KORKEARUOHOISET VIHERLEPPÃ„PENSASTOT",32215,9850,OSASTOLLA,,"T-4.4.2 	KORKEARUOHOISET VIHERLEPPÃ„PENSASTOT",,,,
Scrophularia vernalis,,,"T-4.4.2 	KORKEARUOHOISET VIHERLEPPÃ„PENSASTOT",33095,9850,OSASTOLLA,,"T-4.4.2 	KORKEARUOHOISET VIHERLEPPÃ„PENSASTOT",,,,
Scutellaria alpina,,,"S-O 	SYSTEMAATTINEN OSASTO",51925,9852,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scutellaria altissima,,,"S-O 	SYSTEMAATTINEN OSASTO",53168,9853,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scutellaria galericulata,,,"K-19 	RANTANIITYT",6732,9855,ei havaintoa,jos on niin laput hukassa,"K-19 	RANTANIITYT",,,,
Scutellaria galericulata,,,"K-19 	RANTANIITYT",52347,9855,OSASTOLLA,,"K-19 	RANTANIITYT",,,,
Scutellaria galericulata,,,"K-8 	TERVALEPPÃ„KORPI",6731,9855,OSASTOLLA,,"K-8 	TERVALEPPÃ„KORPI",,,,
Scutellaria galericulata,,,"S-O 	SYSTEMAATTINEN OSASTO",32998,9855,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scutellaria galericulata,,,"S-O 	SYSTEMAATTINEN OSASTO",52347,9855,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scutellaria galericulata,,,"S-O 	SYSTEMAATTINEN OSASTO",54337,9855,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Scutellaria hastifolia,,,"K-23-5 	RANTANIITTY",18929,9856,OSASTOLLA,,"K-23-5 	RANTANIITTY",,,,
Secale cereale 'Voima',,,"X-TA 	TAIMISTO",34346,9869,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Sedum acre,,,"K-16-3 	KARUT KALLIOT",2015,9872,OSASTOLLA,,"K-16-3 	KARUT KALLIOT",,,,
Sedum acre,,,"K-16-4 	KALLIOKETO(EI CA)",2016,9872,OSASTOLLA,,"K-16-4 	KALLIOKETO(EI CA)",,,,
Sedum acre,,,"K-23-2 	RANTAHIETIKKO (DYYNI)",37609,9872,OSASTOLLA,,"K-23-2 	RANTAHIETIKKO (DYYNI)",,,,
Sedum acre,,,"P-O 	PUUTARHAKASVIT OSASTO",2017,9872,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Sedum acre,,,"V-1 	PYSÃ„KÃ–INTIALUE",56039,9872,OSASTOLLA,,"V-1 	PYSÃ„KÃ–INTIALUE",,,,
Sedum acre,,,"V-1 	PYSÃ„KÃ–INTIALUE",56040,9872,OSASTOLLA,,"V-1 	PYSÃ„KÃ–INTIALUE",,,,
Sedum aizoon,,,"S-O 	SYSTEMAATTINEN OSASTO",9719,9874,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Sedum aizoon,,,"S-O 	SYSTEMAATTINEN OSASTO",30833,9874,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Sedum aizoon,,,"T-5.7 	KUIVAT HUMUSALUSTAN NIITYT JA VARPUKANKAAT",28271,9874,OSASTOLLA,,"T-5.7 	KUIVAT HUMUSALUSTAN NIITYT JA VARPUKANKAAT",,,,
Sedum aizoon,,,"T-5.7 	KUIVAT HUMUSALUSTAN NIITYT JA VARPUKANKAAT",28272,9874,OSASTOLLA,,"T-5.7 	KUIVAT HUMUSALUSTAN NIITYT JA VARPUKANKAAT",,,,
Sedum album,,,"K-16-2 	KALLIOKETO(CA-ALUSTA)",45315,9875,OSASTOLLA,,"K-16-2 	KALLIOKETO(CA-ALUSTA)",,,,
Sedum album,,,"K-16-2 	KALLIOKETO(CA-ALUSTA)",48174,9875,OSASTOLLA,,"K-16-2 	KALLIOKETO(CA-ALUSTA)",,,,
Sedum album,,,"S-O 	SYSTEMAATTINEN OSASTO",54535,9875,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Sedum alpestre,,,"T-4.3.1 	SALICETUM HERBACEAE",24097,9876,OSASTOLLA,,"T-4.3.1 	SALICETUM HERBACEAE",,,,
Sedum alpestre,,,"T-4.5.1 	SILIKAATTIALUSTA",24097,9876,OSASTOLLA,,"T-4.5.1 	SILIKAATTIALUSTA",,,,
Sedum caucasicum,,,"S-O 	SYSTEMAATTINEN OSASTO",23864,9880,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Sedum caucasicum,,,"T-5.8 	ALPIINISET KASVIT",18772,9880,OSASTOLLA,,"T-5.8 	ALPIINISET KASVIT",,,,
Sedum dasyphyllum,,,"T-4.6.1 	SILIKAATTIALUSTA",33984,9881,OSASTOLLA,,"T-4.6.1 	SILIKAATTIALUSTA",,,,
Sedum dasyphyllum,,,"T-4.6.1 	SILIKAATTIALUSTA",54987,9881,OSASTOLLA,,"T-4.6.1 	SILIKAATTIALUSTA",,,,
Sedum dasyphyllum var. glanduliferum,,,"T-4.6.1 	SILIKAATTIALUSTA",18182,9882,OSASTOLLA,,"T-4.6.1 	SILIKAATTIALUSTA",,,,
Sedum divergens,,,"S-O 	SYSTEMAATTINEN OSASTO",26679,9883,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Sedum divergens,,,"T-6.5 	KALLIONKOLOT JA NIIDEN VÃ„LISET SORAIKOT",26679,9883,OSASTOLLA,,"T-6.5 	KALLIONKOLOT JA NIIDEN VÃ„LISET SORAIKOT",,,,
Sedum ewersii,,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",45316,9884,OSASTOLLA,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",,,,
Sedum ewersii,,,"S-O 	SYSTEMAATTINEN OSASTO",44547,9884,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Sedum ewersii,,,"T-5.8 	ALPIINISET KASVIT",4476,9884,OSASTOLLA,,"T-5.8 	ALPIINISET KASVIT",,,,
Sedum ewersii,,,"T-5.8 	ALPIINISET KASVIT",4477,9884,OSASTOLLA,,"T-5.8 	ALPIINISET KASVIT",,,,
Sedum hispanicum,,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",13662,9885,OSASTOLLA,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",,,,
Sedum hybridum,,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",53242,9886,OSASTOLLA,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",,,,
Sedum hybridum,,,"P-O 	PUUTARHAKASVIT OSASTO",16107,9886,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Sedum hybridum,,,"S-O 	SYSTEMAATTINEN OSASTO",53242,9886,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Sedum hybridum,,,"T-5.3 	PURONRANNAT",16106,9886,OSASTOLLA,,"T-5.3 	PURONRANNAT",,,,
Sedum hybridum,,,"V-1 	PYSÃ„KÃ–INTIALUE",16106,9886,OSASTOLLA,,"V-1 	PYSÃ„KÃ–INTIALUE",,,,
Sedum hybridum,,,"V-1 	PYSÃ„KÃ–INTIALUE",16107,9886,OSASTOLLA,,"V-1 	PYSÃ„KÃ–INTIALUE",,,,
Sedum kamtschaticum,,,"X-TA 	TAIMISTO",55985,9888,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Sedum lineare 'Variegatum',,,"G-HA 	TROOPPINEN HUONE",17176,9891,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Sedum lineare 'Variegatum',,,"G-HF 	SUKKULENTIT",17176,9891,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Sedum lineare 'Variegatum',,,"G-HL 	LISÃ„YSHUONE",17176,9891,OSASTOLLA,,"G-HL 	LISÃ„YSHUONE",,,,
Sedum morganianum,,,"G-HF 	SUKKULENTIT",5099,9894,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Sedum morganianum,,,"G-HL 	LISÃ„YSHUONE",5099,9894,OSASTOLLA,,"G-HL 	LISÃ„YSHUONE",,,,
Sedum nussbaumerianum,,,"G-HF 	SUKKULENTIT",17177,9895,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Sedum pachyphyllum,,,"G-HF 	SUKKULENTIT",13420,9897,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Sedum pallescens,,,"T-5.3 	PURONRANNAT",33700,9898,OSASTOLLA,,"T-5.3 	PURONRANNAT",,,,
Sedum rupestre,,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",47089,9901,OSASTOLLA,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",,,,
Sedum sexangulare,,,"K-16-1 	CA-/ULTRAEMÃ„KSINEN KALLIO",17543,9902,OSASTOLLA,,"K-16-1 	CA-/ULTRAEMÃ„KSINEN KALLIO",,,,
Sedum sp.,,,"T-5.7 	KUIVAT HUMUSALUSTAN NIITYT JA VARPUKANKAAT",30992,9904,OSASTOLLA,,"T-5.7 	KUIVAT HUMUSALUSTAN NIITYT JA VARPUKANKAAT",,,,
Sedum spectabile,,,"G-HF 	SUKKULENTIT",13183,9907,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Sedum spectabile x telephium,,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",56409,9908,OSASTOLLA,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",,,,
Sedum spurium,,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",41972,9909,OSASTOLLA,,"K-24-4 	VILLIYTYNEITÃ„ PUUTARHAKASVEJA",,,,
Sedum spurium 'Punanahka',,,"P-K 	",16449,9910,OSASTOLLA,,"P-K 	",,,,
Sedum spurium 'Punanahka',,,"P-O 	PUUTARHAKASVIT OSASTO",16450,9910,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Sedum spurium 'Schorbuser Blut',,,"P-K 	",4470,9912,OSASTOLLA,,"P-K 	",,,,
Sedum stahlii,,,"G-HF 	SUKKULENTIT",17178,9913,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Sedum telephium,,,"P-O 	PUUTARHAKASVIT OSASTO",4852,9915,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Sedum telephium,,,"S-O 	SYSTEMAATTINEN OSASTO",25524,9915,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Sedum telephium subsp. maximum,,,"P-O 	PUUTARHAKASVIT OSASTO",8515,9916,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
